date,rank,album,song,artist
20180813,8,`키스 먼저 할까요?` OST Part.3,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
20180813,9,Red Diary Page.2,여행,볼빨간사춘기
20180813,10,SQUARE UP,Forever Young,BLACKPINK
20180813,11,The Fairy Tale,동화,멜로망스
20180813,12,About You,지나오다,닐로 (Nilo)
20180813,13,Blooming Blue,Love U,청하
20180813,14,LOVE YOURSELF 轉 `Tear`,FAKE LOVE,방탄소년단
20180813,15,THIS IS US,너 없인 안 된다,비투비
20180813,16,NEW KIDS : CONTINUE,죽겠다 (KILLING ME),iKON
20180813,17,THE GREAT SEUNGRI,"셋 셀테니 (1, 2, 3!)",승리
20180813,18,RECIPE,열애중,벤
20180813,19,A-TEEN Part.3,A-TEEN,세븐틴
20180813,20,건반 위의 하이에나 Part.4,주지마,로꼬
20180813,21,Fun to The World,BAAM,모모랜드 (MOMOLAND)
20180813,22,여자친구 Summer Mini Album `Sunny Summer`,여름여름해 (Sunny Summer),여자친구 (GFRIEND)
20180813,23,Return,사랑을 했다 (LOVE SCENARIO),iKON
20180813,24,여자친구 The 6th Mini Album 'Time for the moon night',밤 (Time for the moon night),여자친구 (GFRIEND)
20180813,25,Fitz and The Tantrums (Deluxe),HandClap,Fitz &amp; The Tantrums
20180813,26,투유 프로젝트 - 슈가맨2 Part.2,You,멜로망스
20180813,27,LOVE YOURSELF 轉 `Tear`,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단
20180813,28,Camila,Havana (Feat. Young Thug),Camila Cabello
20180813,29,LOVE YOURSELF 承 `Her`,DNA,방탄소년단
20180813,30,GREAT!,뿜뿜,모모랜드 (MOMOLAND)
20180813,31,BINGLE BANGLE,빙글뱅글 (Bingle Bangle),AOA
20180813,32,그날처럼,그날처럼,장덕철
20180813,33,Yellow Flower,별이 빛나는 밤,마마무(Mamamoo)
20180813,34,What is Love?,What is Love?,TWICE (트와이스)
20180813,35,SEVENTEEN 5TH MINI ALBUM `YOU MAKE MY DAY`,어쩌나,세븐틴
20180813,36,YOU NEVER WALK ALONE,봄날,방탄소년단
20180813,37,돈꽃 OST Part.1,My Way,이수 (엠씨 더 맥스)
20180813,38,inside,미안해,양다일
20180813,39,Offset,Roller Coaster,청하
20180813,40,한(一),한(一),(여자)아이들
20180813,41,넋두리,넋두리,닐로 (Nilo)
20180813,42,I am,LATATA,(여자)아이들
20180813,43,Moonlight,선물,멜로망스
20180813,44,그때 헤어지면 돼,그때 헤어지면 돼,로이킴
20180813,45,÷ (Deluxe),Shape of You,Ed Sheeran
20180813,46,The Red Summer - Summer Mini Album,빨간 맛 (Red Flavor),Red Velvet (레드벨벳)
20180813,47,고등래퍼2 Final,붕붕 (Feat. 식케이) (Prod. GroovyRoom),김하온 (HAON)
20180813,48,Chandelier (Single),Chandelier,Sia
20180813,49,가을 안부,가을 안부,먼데이 키즈 (Monday Kiz)
20180813,50,장마 (Rainy Season),장마 (Rainy Season),마마무(Mamamoo)
20180813,51,LOVE YOURSELF 轉 `Tear`,Anpanman,방탄소년단
20180813,52,소나기 (Feat. 10cm),소나기 (Feat. 10cm),용준형
20180813,53,1X1=1(TO BE ONE),에너제틱 (Energetic),Wanna One (워너원)
20180813,54,밤편지,밤편지,아이유
20180813,55,Evolve,Thunder,Imagine Dragons
20180813,56,1÷χ=1 (UNDIVIDED),켜줘 (Light),Wanna One (워너원)
20180813,57,꽃 길,꽃 길,BIGBANG
20180813,58,비,비,폴킴
20180813,59,Brother Act.,그리워하다,비투비
20180813,60,1÷χ=1 (UNDIVIDED),캥거루 (Kangaroo) (Prod. ZICO),Wanna One (워너원) - 트리플포지션
20180813,61,LOVE YOURSELF 轉 `Tear`,Airplane pt.2,방탄소년단
20180813,62,마지막처럼,마지막처럼,BLACKPINK
20180813,63,0+1=1 (I PROMISE YOU),BOOMERANG (부메랑),Wanna One (워너원)
20180813,64,wonderlost,Cereal (Feat. ZICO),Crush
20180813,65,Blue Neighbourhood (Deluxe),YOUTH,Troye Sivan
20180813,66,LOVE YOURSELF 轉 `Tear`,Magic Shop,방탄소년단
20180813,67,휴가,휴가,폴킴
20180813,68,1-1=0 (NOTHING WITHOUT YOU),Beautiful,Wanna One (워너원)
20180813,69,LOVE YOURSELF 轉 `Tear`,Love Maze,방탄소년단
20180813,70,Page 0,Page 0,태연 (TAEYEON)
20180813,71,Star,이 별,길구봉구
20180813,72,EVERYD4Y,EVERYDAY,WINNER
20180813,73,LOVE YOURSELF 轉 `Tear`,낙원,방탄소년단
20180813,74,"Universe - 겨울 스페셜 앨범, 2017",Universe,EXO
20180813,75,Merry &amp; Happy,Heart Shaker,TWICE (트와이스)
20180813,76,LOVE YOURSELF 轉 `Tear`,134340,방탄소년단
20180813,77,The Perfect Red Velvet - The 2nd Album Repackage,Bad Boy,Red Velvet (레드벨벳)
20180813,78,LOVE YOURSELF 轉 `Tear`,So What,방탄소년단
20180813,79,Blooming Days - The 2nd Mini Album,花요일 (Blooming Day),EXO-CBX (첸백시)
20180813,80,1÷χ=1 (UNDIVIDED),모래시계 (Prod. 헤이즈),Wanna One (워너원) - 더힐
20180813,81,0+1=1 (I PROMISE YOU),약속해요 (I.P.U.),Wanna One (워너원)
20180813,82,비가 내리면,비가 내리면,비투비-블루
20180813,83,Love&amp;Letter Repackage Album,아주 NICE,세븐틴
20180813,84,SEVENTEEN 5TH MINI ALBUM `YOU MAKE MY DAY`,우리의 새벽은 낮보다 뜨겁다,세븐틴
20180813,85,"WHO, YOU",Dejavu,뉴이스트 W
20180813,86,LOVE YOURSELF 轉 `Tear`,Intro : Singularity,방탄소년단
20180813,87,/// (너 먹구름 비),비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize)
20180813,88,욕심,욕심,멜로망스
20180813,89,마치 우린 없었던 사이 (Prod. 정키),마치 우린 없었던 사이 (Prod. 정키),다비치
20180813,90,LOVE YOURSELF 轉 `Tear`,Outro : Tear,방탄소년단
20180813,91,Group,지각,장덕철
20180813,92,미스터 션샤인 OST Part.5,좋은 날,멜로망스
20180813,93,Summer Magic - Summer Mini Album,한 여름의 크리스마스 (With You),Red Velvet (레드벨벳)
20180813,94,LISTEN 010 좋니,좋니,윤종신
20180813,95,도깨비 OST Part.9,첫눈처럼 너에게 가겠다,에일리
20180813,96,태양,태양 (Feat. 챈슬러),개리
20180813,97,1÷χ=1 (UNDIVIDED),영원+1 (Prod. NELL),Wanna One (워너원) - 린온미
20180813,98,불행 (Feat. 빈첸 (VINXEN)),불행 (Feat. 빈첸 (VINXEN)),오반
20180813,99,THE SECOND MINI ALBUM `여보세요`,여보세요,뉴이스트
20180813,100,밤이 되니까,밤이 되니까,펀치 (Punch)
20180820,1,Take,Way Back Home,숀 (SHAUN)
20180820,2,Summer Magic - Summer Mini Album,Power Up,Red Velvet (레드벨벳)
20180820,3,Summer Nights,Dance The Night Away,TWICE (트와이스)
20180820,4,SQUARE UP,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK
20180820,5,`키스 먼저 할까요?` OST Part.3,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
20180820,6,SoulMate,SoulMate (Feat. 아이유),지코 (ZICO)
20180820,7,RED MOON,너나 해 (Egotistic),마마무(Mamamoo)
20180820,8,ONE &amp; SIX,1도 없어,Apink (에이핑크)
20180820,9,Red Diary Page.2,여행,볼빨간사춘기
20180820,10,4.1,매트리스,10cm
20180820,11,SQUARE UP,Forever Young,BLACKPINK
20180820,12,RECIPE,열애중,벤
20180820,13,About You,지나오다,닐로 (Nilo)
20180820,14,The Fairy Tale,동화,멜로망스
20180820,15,LOVE YOURSELF 轉 `Tear`,FAKE LOVE,방탄소년단
20180820,16,한(一),한(一),(여자)아이들
20180820,17,Blooming Blue,Love U,청하
20180820,18,THIS IS US,너 없인 안 된다,비투비
20180820,19,THE GREAT SEUNGRI,"셋 셀테니 (1, 2, 3!)",승리
20180820,20,NEW KIDS : CONTINUE,죽겠다 (KILLING ME),iKON
20180820,21,건반 위의 하이에나 Part.4,주지마,로꼬
20180820,22,Fun to The World,BAAM,모모랜드 (MOMOLAND)
20180820,23,Return,사랑을 했다 (LOVE SCENARIO),iKON
20180820,24,LOVE YOURSELF 轉 `Tear`,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단
20180820,25,여자친구 Summer Mini Album `Sunny Summer`,여름여름해 (Sunny Summer),여자친구 (GFRIEND)
20180820,26,여자친구 The 6th Mini Album 'Time for the moon night',밤 (Time for the moon night),여자친구 (GFRIEND)
20180820,27,투유 프로젝트 - 슈가맨2 Part.2,You,멜로망스
20180820,28,LOVE YOURSELF 結 `Answer`,IDOL,방탄소년단
20180820,29,Fitz and The Tantrums (Deluxe),HandClap,Fitz &amp; The Tantrums
20180820,30,LOVE YOURSELF 承 `Her`,DNA,방탄소년단
20180820,31,그날처럼,그날처럼,장덕철
20180820,32,inside,미안해,양다일
20180820,33,Camila,Havana (Feat. Young Thug),Camila Cabello
20180820,34,A-TEEN Part.3,A-TEEN,세븐틴
20180820,35,YOU NEVER WALK ALONE,봄날,방탄소년단
20180820,36,Yellow Flower,별이 빛나는 밤,마마무(Mamamoo)
20180820,37,GREAT!,뿜뿜,모모랜드 (MOMOLAND)
20180820,38,돈꽃 OST Part.1,My Way,이수 (엠씨 더 맥스)
20180820,39,What is Love?,What is Love?,TWICE (트와이스)
20180820,40,넋두리,넋두리,닐로 (Nilo)
20180820,41,그때 헤어지면 돼,그때 헤어지면 돼,로이킴
20180820,42,BINGLE BANGLE,빙글뱅글 (Bingle Bangle),AOA
20180820,43,Offset,Roller Coaster,청하
20180820,44,Moonlight,선물,멜로망스
20180820,45,I am,LATATA,(여자)아이들
20180820,46,비,비,폴킴
20180820,47,÷ (Deluxe),Shape of You,Ed Sheeran
20180820,48,소나기 (Feat. 10cm),소나기 (Feat. 10cm),용준형
20180820,49,LOVE YOURSELF 轉 `Tear`,Anpanman,방탄소년단
20180820,50,가을 안부,가을 안부,먼데이 키즈 (Monday Kiz)
20180820,51,SEVENTEEN 5TH MINI ALBUM `YOU MAKE MY DAY`,어쩌나,세븐틴
20180820,52,Chandelier (Single),Chandelier,Sia
20180820,53,밤편지,밤편지,아이유
20180820,54,고등래퍼2 Final,붕붕 (Feat. 식케이) (Prod. GroovyRoom),김하온 (HAON)
20180820,55,PRODUCE 48 - 30 Girls 6 Concepts,Rumor,국.슈 (국프의 핫이슈)
20180820,56,The Red Summer - Summer Mini Album,빨간 맛 (Red Flavor),Red Velvet (레드벨벳)
20180820,57,장마 (Rainy Season),장마 (Rainy Season),마마무(Mamamoo)
20180820,58,Brother Act.,그리워하다,비투비
20180820,59,Evolve,Thunder,Imagine Dragons
20180820,60,1X1=1(TO BE ONE),에너제틱 (Energetic),Wanna One (워너원)
20180820,61,LOVE YOURSELF 轉 `Tear`,Airplane pt.2,방탄소년단
20180820,62,꽃 길,꽃 길,BIGBANG
20180820,63,1÷χ=1 (UNDIVIDED),켜줘 (Light),Wanna One (워너원)
20180820,64,리플리 Vol.3,미워도 다시 한 번,벤
20180820,65,1÷χ=1 (UNDIVIDED),캥거루 (Kangaroo) (Prod. ZICO),Wanna One (워너원) - 트리플포지션
20180820,66,스무살이 왜이리 능글맞아 (Feat. 숀 (SHAUN)),스무살이 왜이리 능글맞아 (Feat. 숀 (SHAUN)),오반
20180820,67,LOVE YOURSELF 轉 `Tear`,Magic Shop,방탄소년단
20180820,68,LOVE YOURSELF 結 `Answer`,Euphoria,방탄소년단
20180820,69,Blue Neighbourhood (Deluxe),YOUTH,Troye Sivan
20180820,70,마지막처럼,마지막처럼,BLACKPINK
20180820,71,0+1=1 (I PROMISE YOU),BOOMERANG (부메랑),Wanna One (워너원)
20180820,72,1-1=0 (NOTHING WITHOUT YOU),Beautiful,Wanna One (워너원)
20180820,73,LOVE YOURSELF 結 `Answer`,I`m Fine,방탄소년단
20180820,74,"Universe - 겨울 스페셜 앨범, 2017",Universe,EXO
20180820,75,LOVE YOURSELF 轉 `Tear`,Love Maze,방탄소년단
20180820,76,wonderlost,Cereal (Feat. ZICO),Crush
20180820,77,PRODUCE 48 - 30 Girls 6 Concepts,너에게 닿기를 (To reach you),기억 조작단
20180820,78,/// (너 먹구름 비),비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize)
20180820,79,LOVE YOURSELF 轉 `Tear`,낙원,방탄소년단
20180820,80,Star,이 별,길구봉구
20180820,81,EVERYD4Y,EVERYDAY,WINNER
20180820,82,PRODUCE 48 - 30 Girls 6 Concepts,Rollin` Rollin`,러브포션
20180820,83,LOVE YOURSELF 轉 `Tear`,134340,방탄소년단
20180820,84,1÷χ=1 (UNDIVIDED),모래시계 (Prod. 헤이즈),Wanna One (워너원) - 더힐
20180820,85,미스터 션샤인 OST Part.5,좋은 날,멜로망스
20180820,86,LOVE YOURSELF 轉 `Tear`,So What,방탄소년단
20180820,87,Vacation,Vacation (Feat. SOLE),개코
20180820,88,The Perfect Red Velvet - The 2nd Album Repackage,Bad Boy,Red Velvet (레드벨벳)
20180820,89,비가 내리면,비가 내리면,비투비-블루
20180820,90,PRODUCE 48 - 30 Girls 6 Concepts,1000%,SummerWish
20180820,91,Blooming Days - The 2nd Mini Album,花요일 (Blooming Day),EXO-CBX (첸백시)
20180820,92,0+1=1 (I PROMISE YOU),약속해요 (I.P.U.),Wanna One (워너원)
20180820,93,Merry &amp; Happy,Heart Shaker,TWICE (트와이스)
20180820,94,PRODUCE 48 - 30 Girls 6 Concepts,다시 만나 (See you again),약속
20180820,95,아는 와이프 OST Part.3,왜 몰랐을까,로이킴
20180820,96,Love&amp;Letter Repackage Album,아주 NICE,세븐틴
20180820,97,"WHO, YOU",Dejavu,뉴이스트 W
20180820,98,LOVE YOURSELF 結 `Answer`,Answer : Love Myself,방탄소년단
20180820,99,LISTEN 010 좋니,좋니,윤종신
20180820,100,LOVE YOURSELF 轉 `Tear`,Intro : Singularity,방탄소년단
20180827,1,Take,Way Back Home,숀 (SHAUN)
20180827,2,LOVE YOURSELF 結 `Answer`,IDOL,방탄소년단
20180827,3,Summer Magic - Summer Mini Album,Power Up,Red Velvet (레드벨벳)
20180827,4,SQUARE UP,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK
20180827,5,`키스 먼저 할까요?` OST Part.3,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
20180827,6,Summer Nights,Dance The Night Away,TWICE (트와이스)
20180827,7,4.1,매트리스,10cm
20180827,8,RED MOON,너나 해 (Egotistic),마마무(Mamamoo)
20180827,9,SoulMate,SoulMate (Feat. 아이유),지코 (ZICO)
20180827,10,RECIPE,열애중,벤
20180827,11,ONE &amp; SIX,1도 없어,Apink (에이핑크)
20180827,12,Red Diary Page.2,여행,볼빨간사춘기
20180827,13,SQUARE UP,Forever Young,BLACKPINK
20180827,14,LOVE YOURSELF 結 `Answer`,I`m Fine,방탄소년단
20180827,15,LOVE YOURSELF 結 `Answer`,Euphoria,방탄소년단
20180827,16,LOVE YOURSELF 轉 `Tear`,FAKE LOVE,방탄소년단
20180827,17,About You,지나오다,닐로 (Nilo)
20180827,18,한(一),한(一),(여자)아이들
20180827,19,The Fairy Tale,동화,멜로망스
20180827,20,THIS IS US,너 없인 안 된다,비투비
20180827,21,THE GREAT SEUNGRI,"셋 셀테니 (1, 2, 3!)",승리
20180827,22,Blooming Blue,Love U,청하
20180827,23,건반 위의 하이에나 Part.4,주지마,로꼬
20180827,24,비,비,폴킴
20180827,25,LOVE YOURSELF 轉 `Tear`,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단
20180827,26,NEW KIDS : CONTINUE,죽겠다 (KILLING ME),iKON
20180827,27,LOVE YOURSELF 結 `Answer`,Answer : Love Myself,방탄소년단
20180827,28,Return,사랑을 했다 (LOVE SCENARIO),iKON
20180827,29,inside,미안해,양다일
20180827,30,투유 프로젝트 - 슈가맨2 Part.2,You,멜로망스
20180827,31,Fun to The World,BAAM,모모랜드 (MOMOLAND)
20180827,32,그날처럼,그날처럼,장덕철
20180827,33,Fitz and The Tantrums (Deluxe),HandClap,Fitz &amp; The Tantrums
20180827,34,여자친구 The 6th Mini Album 'Time for the moon night',밤 (Time for the moon night),여자친구 (GFRIEND)
20180827,35,LOVE YOURSELF 承 `Her`,DNA,방탄소년단
20180827,36,LOVE YOURSELF 結 `Answer`,Epiphany,방탄소년단
20180827,37,YOU NEVER WALK ALONE,봄날,방탄소년단
20180827,38,Camila,Havana (Feat. Young Thug),Camila Cabello
20180827,39,그때 헤어지면 돼,그때 헤어지면 돼,로이킴
20180827,40,넋두리,넋두리,닐로 (Nilo)
20180827,41,돈꽃 OST Part.1,My Way,이수 (엠씨 더 맥스)
20180827,42,여자친구 Summer Mini Album `Sunny Summer`,여름여름해 (Sunny Summer),여자친구 (GFRIEND)
20180827,43,Yellow Flower,별이 빛나는 밤,마마무(Mamamoo)
20180827,44,LOVE YOURSELF 結 `Answer`,Trivia 轉 : Seesaw,방탄소년단
20180827,45,소나기 (Feat. 10cm),소나기 (Feat. 10cm),용준형
20180827,46,GREAT!,뿜뿜,모모랜드 (MOMOLAND)
20180827,47,Moonlight,선물,멜로망스
20180827,48,LOVE YOURSELF 結 `Answer`,Trivia 起 : Just Dance,방탄소년단
20180827,49,LOVE YOURSELF 轉 `Tear`,Anpanman,방탄소년단
20180827,50,밤편지,밤편지,아이유
20180827,51,What is Love?,What is Love?,TWICE (트와이스)
20180827,52,가을 안부,가을 안부,먼데이 키즈 (Monday Kiz)
20180827,53,Offset,Roller Coaster,청하
20180827,54,÷ (Deluxe),Shape of You,Ed Sheeran
20180827,55,YOUNG,YOUNG,백현 (BAEKHYUN)
20180827,56,I am,LATATA,(여자)아이들
20180827,57,LOVE YOURSELF 結 `Answer`,Trivia 承 : Love,방탄소년단
20180827,58,Chandelier (Single),Chandelier,Sia
20180827,59,A-TEEN Part.3,A-TEEN,세븐틴
20180827,60,BINGLE BANGLE,빙글뱅글 (Bingle Bangle),AOA
20180827,61,고등래퍼2 Final,붕붕 (Feat. 식케이) (Prod. GroovyRoom),김하온 (HAON)
20180827,62,LOVE YOURSELF 轉 `Tear`,Airplane pt.2,방탄소년단
20180827,63,Brother Act.,그리워하다,비투비
20180827,64,장마 (Rainy Season),장마 (Rainy Season),마마무(Mamamoo)
20180827,65,Evolve,Thunder,Imagine Dragons
20180827,66,/// (너 먹구름 비),비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize)
20180827,67,아는 와이프 OST Part.3,왜 몰랐을까,로이킴
20180827,68,The Red Summer - Summer Mini Album,빨간 맛 (Red Flavor),Red Velvet (레드벨벳)
20180827,69,SEVENTEEN 5TH MINI ALBUM `YOU MAKE MY DAY`,어쩌나,세븐틴
20180827,70,꽃 길,꽃 길,BIGBANG
20180827,71,PRODUCE 48 - 30 Girls 6 Concepts,Rumor,국.슈 (국프의 핫이슈)
20180827,72,1X1=1(TO BE ONE),에너제틱 (Energetic),Wanna One (워너원)
20180827,73,Blue Neighbourhood (Deluxe),YOUTH,Troye Sivan
20180827,74,미스터 션샤인 OST Part.5,좋은 날,멜로망스
20180827,75,1÷χ=1 (UNDIVIDED),켜줘 (Light),Wanna One (워너원)
20180827,76,1÷χ=1 (UNDIVIDED),캥거루 (Kangaroo) (Prod. ZICO),Wanna One (워너원) - 트리플포지션
20180827,77,마지막처럼,마지막처럼,BLACKPINK
20180827,78,스무살이 왜이리 능글맞아 (Feat. 숀 (SHAUN)),스무살이 왜이리 능글맞아 (Feat. 숀 (SHAUN)),오반
20180827,79,"Universe - 겨울 스페셜 앨범, 2017",Universe,EXO
20180827,80,Star,이 별,길구봉구
20180827,81,1-1=0 (NOTHING WITHOUT YOU),Beautiful,Wanna One (워너원)
20180827,82,0+1=1 (I PROMISE YOU),BOOMERANG (부메랑),Wanna One (워너원)
20180827,83,LOVE YOURSELF 轉 `Tear`,Magic Shop,방탄소년단
20180827,84,리플리 Vol.3,미워도 다시 한 번,벤
20180827,85,Dingo X Indigo Music,flex (Prod. By 기리보이),기리보이
20180827,86,Blooming Days - The 2nd Mini Album,花요일 (Blooming Day),EXO-CBX (첸백시)
20180827,87,1÷χ=1 (UNDIVIDED),모래시계 (Prod. 헤이즈),Wanna One (워너원) - 더힐
20180827,88,EVERYD4Y,EVERYDAY,WINNER
20180827,89,비가 내리면,비가 내리면,비투비-블루
20180827,90,PRODUCE 48 - 30 Girls 6 Concepts,너에게 닿기를 (To reach you),기억 조작단
20180827,91,LISTEN 010 좋니,좋니,윤종신
20180827,92,0+1=1 (I PROMISE YOU),약속해요 (I.P.U.),Wanna One (워너원)
20180827,93,LOVE YOURSELF 結 `Answer`,Serendipity (Full Length Edition),방탄소년단
20180827,94,wonderlost,Cereal (Feat. ZICO),Crush
20180827,95,"WHO, YOU",Dejavu,뉴이스트 W
20180827,96,Love&amp;Letter Repackage Album,아주 NICE,세븐틴
20180827,97,도깨비 OST Part.9,첫눈처럼 너에게 가겠다,에일리
20180827,98,1÷χ=1 (UNDIVIDED),영원+1 (Prod. NELL),Wanna One (워너원) - 린온미
20180827,99,욕심,욕심,멜로망스
20180827,100,The Perfect Red Velvet - The 2nd Album Repackage,Bad Boy,Red Velvet (레드벨벳)
20180903,1,WARNING,사이렌 (Siren),선미
20180903,2,Take,Way Back Home,숀 (SHAUN)
20180903,3,LOVE YOURSELF 結 `Answer`,IDOL,방탄소년단
20180903,4,`키스 먼저 할까요?` OST Part.3,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴
20180903,5,Summer Magic - Summer Mini Album,Power Up,Red Velvet (레드벨벳)
20180903,6,SQUARE UP,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK
20180903,7,Summer Nights,Dance The Night Away,TWICE (트와이스)
20180903,8,RECIPE,열애중,벤
20180903,9,RED MOON,너나 해 (Egotistic),마마무(Mamamoo)
20180903,10,4.1,매트리스,10cm
20180903,11,SoulMate,SoulMate (Feat. 아이유),지코 (ZICO)
20180903,12,YOUNG,YOUNG,백현 (BAEKHYUN)
20180903,13,LOVE YOURSELF 結 `Answer`,I`m Fine,방탄소년단
20180903,14,Red Diary Page.2,여행,볼빨간사춘기
20180903,15,ONE &amp; SIX,1도 없어,Apink (에이핑크)
20180903,16,LOVE YOURSELF 轉 `Tear`,FAKE LOVE,방탄소년단
20180903,17,About You,지나오다,닐로 (Nilo)
20180903,18,한(一),한(一),(여자)아이들
20180903,19,SQUARE UP,Forever Young,BLACKPINK
20180903,20,LOVE YOURSELF 結 `Answer`,Euphoria,방탄소년단
20180903,21,몰랐니 - The 1st Single Album,몰랐니 (Lil` Touch),소녀시대-Oh!GG
20180903,22,The Fairy Tale,동화,멜로망스
20180903,23,THE GREAT SEUNGRI,"셋 셀테니 (1, 2, 3!)",승리
20180903,24,건반 위의 하이에나 Part.4,주지마,로꼬
20180903,25,THIS IS US,너 없인 안 된다,비투비
20180903,26,Blooming Blue,Love U,청하
20180903,27,inside,미안해,양다일
20180903,28,Return,사랑을 했다 (LOVE SCENARIO),iKON
20180903,29,NEW KIDS : CONTINUE,죽겠다 (KILLING ME),iKON
20180903,30,비,비,폴킴
20180903,31,LOVE YOURSELF 轉 `Tear`,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단
20180903,32,그날처럼,그날처럼,장덕철
20180903,33,LOVE YOURSELF 結 `Answer`,Answer : Love Myself,방탄소년단
20180903,34,투유 프로젝트 - 슈가맨2 Part.2,You,멜로망스
20180903,35,YOU NEVER WALK ALONE,봄날,방탄소년단
20180903,36,그때 헤어지면 돼,그때 헤어지면 돼,로이킴
20180903,37,Fitz and The Tantrums (Deluxe),HandClap,Fitz &amp; The Tantrums
20180903,38,가을 안부,가을 안부,먼데이 키즈 (Monday Kiz)
20180903,39,Fun to The World,BAAM,모모랜드 (MOMOLAND)
20180903,40,LOVE YOURSELF 承 `Her`,DNA,방탄소년단
20180903,41,넋두리,넋두리,닐로 (Nilo)
20180903,42,돈꽃 OST Part.1,My Way,이수 (엠씨 더 맥스)
20180903,43,Camila,Havana (Feat. Young Thug),Camila Cabello
20180903,44,여자친구 The 6th Mini Album 'Time for the moon night',밤 (Time for the moon night),여자친구 (GFRIEND)
20180903,45,LOVE YOURSELF 結 `Answer`,Epiphany,방탄소년단
20180903,46,Moonlight,선물,멜로망스
20180903,47,밤편지,밤편지,아이유
20180903,48,Yellow Flower,별이 빛나는 밤,마마무(Mamamoo)
20180903,49,LOVE YOURSELF 結 `Answer`,Trivia 轉 : Seesaw,방탄소년단
20180903,50,GREAT!,뿜뿜,모모랜드 (MOMOLAND)
20180903,51,÷ (Deluxe),Shape of You,Ed Sheeran
20180903,52,소나기 (Feat. 10cm),소나기 (Feat. 10cm),용준형
20180903,53,LOVE YOURSELF 轉 `Tear`,Anpanman,방탄소년단
20180903,54,What is Love?,What is Love?,TWICE (트와이스)
20180903,55,여자친구 Summer Mini Album `Sunny Summer`,여름여름해 (Sunny Summer),여자친구 (GFRIEND)
20180903,56,LOVE YOURSELF 結 `Answer`,Trivia 起 : Just Dance,방탄소년단
20180903,57,Offset,Roller Coaster,청하
20180903,58,Brother Act.,그리워하다,비투비
20180903,59,Chandelier (Single),Chandelier,Sia
20180903,60,I am,LATATA,(여자)아이들
20180903,61,고등래퍼2 Final,붕붕 (Feat. 식케이) (Prod. GroovyRoom),김하온 (HAON)
20180903,62,LOVE YOURSELF 結 `Answer`,Trivia 承 : Love,방탄소년단
20180903,63,A-TEEN Part.3,A-TEEN,세븐틴
20180903,64,Evolve,Thunder,Imagine Dragons
20180903,65,BINGLE BANGLE,빙글뱅글 (Bingle Bangle),AOA
20180903,66,LOVE YOURSELF 轉 `Tear`,Airplane pt.2,방탄소년단
20180903,67,아는 와이프 OST Part.3,왜 몰랐을까,로이킴
20180903,68,/// (너 먹구름 비),비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize)
20180903,69,꽃 길,꽃 길,BIGBANG
20180903,70,Blue Neighbourhood (Deluxe),YOUTH,Troye Sivan
20180903,71,The Red Summer - Summer Mini Album,빨간 맛 (Red Flavor),Red Velvet (레드벨벳)
20180903,72,"Universe - 겨울 스페셜 앨범, 2017",Universe,EXO
20180903,73,미스터 션샤인 OST Part.5,좋은 날,멜로망스
20180903,74,장마 (Rainy Season),장마 (Rainy Season),마마무(Mamamoo)
20180903,75,1X1=1(TO BE ONE),에너제틱 (Energetic),Wanna One (워너원)
20180903,76,Star,이 별,길구봉구
20180903,77,SEVENTEEN 5TH MINI ALBUM `YOU MAKE MY DAY`,어쩌나,세븐틴
20180903,78,Dingo X Indigo Music,flex (Prod. By 기리보이),기리보이
20180903,79,PRODUCE 48 - 30 Girls 6 Concepts,Rumor,국.슈 (국프의 핫이슈)
20180903,80,1÷χ=1 (UNDIVIDED),켜줘 (Light),Wanna One (워너원)
20180903,81,Blooming Days - The 2nd Mini Album,花요일 (Blooming Day),EXO-CBX (첸백시)
20180903,82,1÷χ=1 (UNDIVIDED),캥거루 (Kangaroo) (Prod. ZICO),Wanna One (워너원) - 트리플포지션
20180903,83,마지막처럼,마지막처럼,BLACKPINK
20180903,84,스무살이 왜이리 능글맞아 (Feat. 숀 (SHAUN)),스무살이 왜이리 능글맞아 (Feat. 숀 (SHAUN)),오반
20180903,85,1-1=0 (NOTHING WITHOUT YOU),Beautiful,Wanna One (워너원)
20180903,86,0+1=1 (I PROMISE YOU),BOOMERANG (부메랑),Wanna One (워너원)
20180903,87,LISTEN 010 좋니,좋니,윤종신
20180903,88,LOVE YOURSELF 轉 `Tear`,Magic Shop,방탄소년단
20180903,89,1÷χ=1 (UNDIVIDED),모래시계 (Prod. 헤이즈),Wanna One (워너원) - 더힐
20180903,90,We Go Up - The 2nd Mini Album,We Go Up,NCT DREAM
